time,lat,lon,dev_acc_d
"2022-03-30 12:06:27",30.3084493,56.2838604,2695.73121
"2022-03-30 12:06:32",30.3087641,56.2824031,2695.87547
"2022-03-30 12:06:37",30.3090789,56.2809191,2696.02221
"2022-03-30 12:06:47",30.3097126,56.2779202,2696.31868
"2022-03-30 12:06:42",30.3093934,56.2794289,NULL
"2022-03-30 12:06:52",30.3100267,56.2764255,2696.4664
"2022-03-30 12:06:57",30.3103459,56.2749065,2696.61652
"2022-03-30 12:07:02",30.3106646,56.2734102,2696.76451
"2022-03-30 12:07:07",30.3109726,56.2719257,2696.91112
"2022-03-30 12:07:12",30.3112698,56.2704563,2697.05604
"2022-03-30 12:07:17",30.3115935,56.2689795,2697.20235
"2022-03-30 12:07:22",30.3118971,56.2676084,2697.33827
"2022-03-30 12:07:27",30.3121871,56.2662696,2697.47081
"2022-03-30 12:07:32",30.3125318,56.2650387,2697.59507
"2022-03-30 12:07:37",30.3128632,56.263801,2697.7195
"2022-03-30 12:07:42",30.3132213,56.2624777,2697.85267
"2022-03-30 12:07:47",30.3135905,56.2610995,2697.99123
"2022-03-30 12:07:52",30.3139749,56.2596794,2698.13414
"2022-03-30 12:07:57",30.3143454,56.2582577,2698.27673
"2022-03-30 12:08:02",30.3147249,56.2568495,2698.41839
"2022-03-30 12:08:07",30.315099,56.2554536,2698.55873
"2022-03-30 12:08:12",30.3154742,56.2540481,2698.69999
"2022-03-30 12:08:17",30.3158583,56.2526394,2698.84184
"2022-03-30 12:08:22",30.3162268,56.2512156,2698.98457
"2022-03-30 12:08:27",30.3166073,56.2497194,2699.13434
"2022-03-30 12:08:32",30.3170096,56.2482244,2699.2847
"2022-03-30 12:08:37",30.3174162,56.2467298,2699.43517
"2022-03-30 12:08:42",30.3178331,56.2452062,2699.58863
"2022-03-30 12:08:47",30.3182541,56.2436617,2699.74415
"2022-03-30 12:08:52",30.3186686,56.2421195,2699.89924
"2022-03-30 12:08:57",30.3190877,56.2405625,2700.05584
"2022-03-30 12:09:02",30.3194914,56.2390211,2700.2105
"2022-03-30 12:09:07",30.3199144,56.2374769,2700.36605
"2022-03-30 12:09:12",30.3203266,56.2359244,2700.52201
"2022-03-30 12:09:17",30.3207439,56.2343841,2700.67701
"2022-03-30 12:09:22",30.3211487,56.2328611,2700.83002
"2022-03-30 12:09:27",30.3215569,56.2313297,2700.98391
"2022-03-30 12:09:32",30.3219759,56.2297687,2701.14086
"2022-03-30 12:09:37",30.3223976,56.2281929,2701.29926
"2022-03-30 12:09:42",30.3228263,56.2266033,2701.45916
"2022-03-30 12:09:47",30.3232474,56.2250329,2701.61705
"2022-03-30 12:09:52",30.3236583,56.2234918,2701.77191
"2022-03-30 12:09:57",30.3240644,56.221947,2701.92696
"2022-03-30 12:10:02",30.3244829,56.2204105,2702.08165
"2022-03-30 12:10:07",30.3249484,56.2188934,2702.23624
"2022-03-30 12:10:12",30.3254082,56.2174042,2702.38809
"2022-03-30 12:10:17",30.3258711,56.2158984,2702.54155
"2022-03-30 12:10:22",30.3263405,56.2143574,2702.69845
"2022-03-30 12:10:27",30.3268112,56.2128106,2702.85591
"2022-03-30 12:10:32",30.3272895,56.2112864,2703.01162
"2022-03-30 12:10:37",30.327756,56.2097654,2703.16659
"2022-03-30 12:10:42",30.3282121,56.2082742,2703.31848
"2022-03-30 12:10:47",30.3286658,56.2067872,2703.4699
"2022-03-30 12:10:52",30.3291191,56.2053031,2703.62105
"2022-03-30 12:10:57",30.3295819,56.2037845,2703.77566
"2022-03-30 12:11:02",30.3300502,56.2022481,2703.93209
"2022-03-30 12:11:07",30.330532,56.2006714,2704.09267
"2022-03-30 12:11:12",30.3310224,56.1990635,2704.25639
"2022-03-30 12:11:17",30.331516,56.1974497,2704.42077
"2022-03-30 12:11:22",30.3320027,56.1958766,2704.5812
"2022-03-30 12:11:27",30.3324735,56.1943585,2704.73607
"2022-03-30 12:11:32",30.3329255,56.1928774,2704.88688
"2022-03-30 12:11:37",30.3333755,56.1914087,2705.0365
"2022-03-30 12:11:42",30.3338278,56.18994,2705.18621
"2022-03-30 12:11:47",30.3342806,56.1884645,2705.33655
"2022-03-30 12:11:52",30.3347352,56.1869728,2705.48842
"2022-03-30 12:11:57",30.3351817,56.1854705,2705.64095
"2022-03-30 12:12:02",30.3356285,56.1839589,2705.79434
"2022-03-30 12:12:07",30.3360931,56.1824517,2705.94798
"2022-03-30 12:12:12",30.3365567,56.1809691,2706.09936
"2022-03-30 12:12:17",30.3370033,56.179477,2706.25097
"2022-03-30 12:12:22",30.3374443,56.1779837,2706.40249
"2022-03-30 12:12:27",30.3378701,56.1765347,2706.54943
"2022-03-30 12:12:32",30.3383011,56.1750596,2706.69893
"2022-03-30 12:12:37",30.3387347,56.1735897,2706.84806
"2022-03-30 12:12:42",30.3391859,56.1721402,2706.99598
"2022-03-30 12:12:47",30.3396295,56.170695,2707.14323
"2022-03-30 12:12:52",30.3400547,56.1692534,2707.28947
"2022-03-30 12:12:57",30.3404815,56.1678243,2707.43464
"2022-03-30 12:13:02",30.3409025,56.1663617,2707.58265
"2022-03-30 12:13:07",30.3413365,56.1648793,2707.73292
"2022-03-30 12:13:12",30.3417675,56.1634008,2707.88272
"2022-03-30 12:13:17",30.3421977,56.1619328,2708.03154
"2022-03-30 12:13:22",30.3426222,56.1605026,2708.17673
"2022-03-30 12:13:27",30.3430405,56.1590839,2708.32064
"2022-03-30 12:13:32",30.3434644,56.1576796,2708.46345
"2022-03-30 12:13:37",30.3438821,56.1562633,2708.60713
"2022-03-30 12:13:42",30.3442922,56.1548628,2708.74909
"2022-03-30 12:13:47",30.3447062,56.1534474,2708.89255
"2022-03-30 12:13:52",30.3451387,56.1519974,2709.03982
"2022-03-30 12:13:57",30.3455584,56.1505699,2709.18458
"2022-03-30 12:14:02",30.3459751,56.1491494,2709.32859
"2022-03-30 12:14:07",30.3463897,56.1477302,2709.47242
"2022-03-30 12:14:12",30.3468015,56.1462969,2709.61742
"2022-03-30 12:14:17",30.3472222,56.1448456,2709.76438
"2022-03-30 12:14:22",30.3476525,56.1433596,2709.91484
"2022-03-30 12:14:27",30.3480845,56.141872,2710.0655
"2022-03-30 12:14:32",30.3485153,56.1404036,2710.21437
"2022-03-30 12:14:37",30.3489168,56.1389366,2710.36209
"2022-03-30 12:14:42",30.3493152,56.1374619,2710.51042
"2022-03-30 12:14:47",30.3496141,56.1360152,2710.65321
"2022-03-30 12:14:52",30.349636,56.1345636,2710.79257
"2022-03-30 12:14:57",30.3494823,56.1331297,2710.93126
"2022-03-30 12:15:02",30.3492864,56.1316463,2711.0753
"2022-03-30 12:15:07",30.3488873,56.130144,2711.22618
"2022-03-30 12:15:12",30.3482542,56.1287286,2711.37921
"2022-03-30 12:15:17",30.3474669,56.127512,2711.52518
"2022-03-30 12:15:22",30.3466233,56.1263126,2711.6737
"2022-03-30 12:15:27",30.3457961,56.1251125,2711.82113
"2022-03-30 12:15:32",30.3449692,56.1239142,2711.96841
"2022-03-30 12:15:37",30.3441285,56.1226954,2712.11818
"2022-03-30 12:15:42",30.3433052,56.1214949,2712.26538
"2022-03-30 12:15:47",30.3424704,56.1202908,2712.41364
"2022-03-30 12:15:52",30.3416317,56.1190734,2712.56317
"2022-03-30 12:15:57",30.3408082,56.117852,2712.71196
"2022-03-30 12:16:02",30.3399809,56.1166665,2712.85831
"2022-03-30 12:16:07",30.3391401,56.1154753,2713.00603
"2022-03-30 12:16:12",30.3383005,56.1142608,2713.15541
"2022-03-30 12:16:17",30.337458,56.1130435,2713.30521
"2022-03-30 12:16:22",30.3366329,56.1118531,2713.45177
"2022-03-30 12:16:27",30.3357884,56.1106535,2713.60039
"2022-03-30 12:16:32",30.3349442,56.1094383,2713.75014
"2022-03-30 12:16:37",30.3340977,56.1082055,2713.90138
"2022-03-30 12:16:42",30.3332247,56.1069368,2714.05715
"2022-03-30 12:16:47",30.332332,56.1056422,2714.21623
"2022-03-30 12:16:52",30.3314301,56.1043278,2714.37743
"2022-03-30 12:16:57",30.3305493,56.1030442,2714.53486
"2022-03-30 12:17:02",30.3296838,56.101793,2714.6888
"2022-03-30 12:17:07",30.3288283,56.1005569,2714.84092
"2022-03-30 12:17:12",30.327991,56.0993521,2714.98942
"2022-03-30 12:17:17",30.3271729,56.0981728,2715.13468
"2022-03-30 12:17:22",30.3263631,56.0970053,2715.27847
"2022-03-30 12:17:27",30.3255536,56.0958398,2715.4221
"2022-03-30 12:17:32",30.3247479,56.0946761,2715.56533
"2022-03-30 12:17:37",30.3239423,56.093509,2715.70881
"2022-03-30 12:17:42",30.3231455,56.0923431,2715.85158
"2022-03-30 12:17:47",30.3223395,56.0911748,2715.99518
"2022-03-30 12:17:52",30.3215596,56.0899849,2716.13863
"2022-03-30 12:17:57",30.3208547,56.0887367,2716.28184
"2022-03-30 12:18:02",30.3201604,56.0874866,2716.42457
"2022-03-30 12:18:07",30.3194585,56.0862417,2716.56734
"2022-03-30 12:18:12",30.3187375,56.0849773,2716.71284
"2022-03-30 12:18:17",30.3179878,56.0836679,2716.86371
"2022-03-30 12:18:22",30.3172495,56.0823447,2717.01499
"2022-03-30 12:18:27",30.3165689,56.0810577,2717.15991
"2022-03-30 12:18:32",30.3158779,56.0798134,2717.30197
"2022-03-30 12:18:37",30.3151794,56.0785537,2717.44573
"2022-03-30 12:18:42",30.3144683,56.0772949,2717.59018
"2022-03-30 12:18:47",30.3137617,56.0760338,2717.73454
"2022-03-30 12:18:52",30.3130462,56.0747778,2717.87904
"2022-03-30 12:18:57",30.312355,56.0735637,2718.01869
"2022-03-30 12:19:02",30.3116609,56.0723134,2718.16143
"2022-03-30 12:19:07",30.3109584,56.0710443,2718.30619
"2022-03-30 12:19:12",30.3102715,56.0697621,2718.4511
"2022-03-30 12:19:17",30.3097659,56.0683719,2718.59595
"2022-03-30 12:19:22",30.3095004,56.0669072,2718.73967
"2022-03-30 12:19:27",30.3094806,56.0654339,2718.88116
"2022-03-30 12:19:32",30.3096874,56.0639589,2719.02465
"2022-03-30 12:19:37",30.3101165,56.0625068,2719.17204
"2022-03-30 12:19:42",30.3105875,56.0610815,2719.31859
"2022-03-30 12:19:47",30.3110411,56.0596398,2719.46593
"2022-03-30 12:19:52",30.3114947,56.0581757,2719.6153
"2022-03-30 12:19:57",30.3119653,56.0566909,2719.76718
"2022-03-30 12:20:02",30.3124515,56.0551828,2719.92176
"2022-03-30 12:20:07",30.3129234,56.0536575,2720.07735
"2022-03-30 12:20:12",30.3134038,56.0521274,2720.23369
"2022-03-30 12:20:17",30.3138969,56.0506173,2720.38872
"2022-03-30 12:20:22",30.3143622,56.0491421,2720.53953
"2022-03-30 12:20:27",30.314844,56.0476301,2720.69428
"2022-03-30 12:20:32",30.3153341,56.0461096,2720.85013
"2022-03-30 12:20:37",30.315812,56.0445782,2721.00649
"2022-03-30 12:20:42",30.316289,56.0430389,2721.16352
"2022-03-30 12:20:47",30.3167679,56.0415078,2721.31989
"2022-03-30 12:20:52",30.3172414,56.0400094,2721.4731
"2022-03-30 12:20:57",30.317721,56.0385257,2721.62523
"2022-03-30 12:21:02",30.318189,56.037027,2721.77825
"2022-03-30 12:21:07",30.3186638,56.035514,2721.93283
"2022-03-30 12:21:12",30.319134,56.0340169,2722.0858
"2022-03-30 12:21:17",30.319547,56.0325724,2722.2319
"2022-03-30 12:21:22",30.3199425,56.0311168,2722.37842
"2022-03-30 12:21:27",30.320297,56.0296516,2722.52453
"2022-03-30 12:21:32",30.3205978,56.0282377,2722.66434
"2022-03-30 12:21:37",30.3208706,56.0268499,2722.801
"2022-03-30 12:21:42",30.3211035,56.025405,2722.94213
"2022-03-30 12:21:47",30.321312,56.0239294,2723.0857
"2022-03-30 12:21:52",30.3215047,56.0224575,2723.22864
"2022-03-30 12:21:57",30.3216984,56.0209432,2723.37562
"2022-03-30 12:22:02",30.3218923,56.0194455,2723.52103
"2022-03-30 12:22:07",30.3220587,56.0179538,2723.66544
"2022-03-30 12:22:12",30.3222034,56.0164303,2723.8126
"2022-03-30 12:22:17",30.3224001,56.014869,2723.9641
"2022-03-30 12:22:22",30.3226104,56.0132868,2724.1178
"2022-03-30 12:22:27",30.322797,56.0117404,2724.26772
"2022-03-30 12:22:32",30.3229777,56.010173,2724.41955
"2022-03-30 12:22:37",30.3231566,56.0086059,2724.57132
"2022-03-30 12:22:42",30.3233449,56.0069899,2724.72788
"2022-03-30 12:22:47",30.3235318,56.0054117,2724.88083
"2022-03-30 12:22:52",30.3237148,56.0038823,2725.02907
"2022-03-30 12:22:57",30.3238937,56.0023631,2725.17628
"2022-03-30 12:23:02",30.3240771,56.000823,2725.32555
"2022-03-30 12:23:07",30.3242818,55.9992789,2725.47554
"2022-03-30 12:23:12",30.3244651,55.9977169,2725.62689
"2022-03-30 12:23:17",30.3246483,55.9961546,2725.77827
"2022-03-30 12:23:22",30.3248293,55.9946083,2725.92809
"2022-03-30 12:23:27",30.3250114,55.9930731,2726.07687
"2022-03-30 12:23:32",30.3252042,55.9915263,2726.22692
"2022-03-30 12:23:37",30.3253849,55.989982,2726.37655
"2022-03-30 12:23:42",30.3255692,55.9884291,2726.52704
"2022-03-30 12:23:47",30.3257611,55.9868827,2726.67704
"2022-03-30 12:23:52",30.3259464,55.985339,2726.82668
"2022-03-30 12:23:57",30.3261273,55.9837728,2726.97839
"2022-03-30 12:24:02",30.3262923,55.9821878,2727.13166
"2022-03-30 12:24:07",30.3265254,55.9805854,2727.28768
"2022-03-30 12:24:12",30.326967,55.9790404,2727.44394
"2022-03-30 12:24:17",30.3276256,55.9775846,2727.60174
"2022-03-30 12:24:22",30.3283188,55.9761915,2727.75612
"2022-03-30 12:24:27",30.3289529,55.9748235,2727.9052
"2022-03-30 12:24:32",30.3295729,55.9735012,2728.04967
"2022-03-30 12:24:37",30.3301587,55.9722048,2728.19016
"2022-03-30 12:24:42",30.3307623,55.9708868,2728.3334
"2022-03-30 12:24:47",30.3315046,55.9695856,2728.48314
"2022-03-30 12:24:52",30.3323469,55.968347,2728.63453
"2022-03-30 12:24:57",30.3331877,55.9670773,2728.78817
"2022-03-30 12:25:02",30.3340362,55.9658016,2728.94278
"2022-03-30 12:25:07",30.3348769,55.9645376,2729.09598
"2022-03-30 12:25:12",30.335705,55.9632989,2729.24639
"2022-03-30 12:25:17",30.3365301,55.9620587,2729.39672
"2022-03-30 12:25:22",30.3373442,55.960859,2729.54323
"2022-03-30 12:25:27",30.3381447,55.9596628,2729.68854
"2022-03-30 12:25:32",30.3389925,55.9584586,2729.83772
"2022-03-30 12:25:37",30.3399504,55.9573277,2729.98983
"2022-03-30 12:25:42",30.3409476,55.956245,2730.14184
"2022-03-30 12:25:47",30.3419275,55.9551708,2730.29188
"2022-03-30 12:25:52",30.3429342,55.9540753,2730.44549
"2022-03-30 12:25:57",30.3439326,55.9529871,2730.59795
"2022-03-30 12:26:02",30.3449475,55.9518833,2730.75278
"2022-03-30 12:26:07",30.3459828,55.9507546,2730.91089
"2022-03-30 12:26:12",30.3470209,55.9496281,2731.06908
"2022-03-30 12:26:17",30.3480635,55.9484922,2731.22826
"2022-03-30 12:26:22",30.3491178,55.947339,2731.38952
"2022-03-30 12:26:27",30.3502128,55.9461403,2731.55707
"2022-03-30 12:26:32",30.3512912,55.9449664,2731.72164
"2022-03-30 12:26:37",30.3523121,55.943858,2731.87725
"2022-03-30 12:26:42",30.353313,55.942763,2732.03035
"2022-03-30 12:26:47",30.3543134,55.9416648,2732.18363
"2022-03-30 12:26:52",30.3553291,55.9405548,2732.33892
"2022-03-30 12:26:57",30.3563455,55.9394419,2732.49445
"2022-03-30 12:27:02",30.3573794,55.9383142,2732.65237
"2022-03-30 12:27:07",30.3584265,55.9371708,2732.8124
"2022-03-30 12:27:12",30.3594639,55.9360129,2732.9726
"2022-03-30 12:27:17",30.360505,55.934836,2733.13437
"2022-03-30 12:27:22",30.361519,55.9336644,2733.29364
"2022-03-30 12:27:27",30.3625108,55.9324718,2733.4526
"2022-03-30 12:27:32",30.3635514,55.931301,2733.61392
"2022-03-30 12:27:37",30.3645872,55.9301398,2733.77421
"2022-03-30 12:27:42",30.3656262,55.9289624,2733.93584
"2022-03-30 12:27:47",30.3666724,55.9277699,2734.09906
"2022-03-30 12:27:52",30.3677118,55.9265762,2734.26181
"2022-03-30 12:27:57",30.3688,55.9254628,2734.42327
"2022-03-30 12:28:02",30.3699428,55.9243831,2734.58726
"2022-03-30 12:28:07",30.3710765,55.9233005,2734.75065
"2022-03-30 12:28:12",30.3721879,55.9222366,2734.91098
"2022-03-30 12:28:17",30.3733004,55.921169,2735.07163
"2022-03-30 12:28:22",30.3743914,55.9201228,2735.22913
"2022-03-30 12:28:27",30.3754649,55.9191021,2735.38357
"2022-03-30 12:28:32",30.3764811,55.9181314,2735.53004
"2022-03-30 12:28:37",30.377392,55.9173035,2735.65879
"2022-03-30 12:28:42",30.3783039,55.9168698,2735.76843
"2022-03-30 12:28:47",30.3791202,55.9170202,2735.86036
"2022-03-30 12:28:52",30.3795455,55.9175247,2735.92805
"2022-03-30 12:28:57",30.3797462,55.9181211,2735.98948
"2022-03-30 12:29:02",30.3798924,55.9189679,2736.07235
"2022-03-30 12:29:07",30.3800219,55.919897,2736.16266
"2022-03-30 12:29:12",30.3801343,55.9207405,2736.24456
"2022-03-30 12:29:17",30.3802428,55.9214408,2736.31283
"2022-03-30 12:29:22",30.3803733,55.92205,2736.37306
"2022-03-30 12:29:27",30.3806652,55.9227456,2736.44729
"2022-03-30 12:29:32",30.3809677,55.9237198,2736.54664
"2022-03-30 12:29:37",30.3811649,55.9248943,2736.66145
"2022-03-30 12:29:42",30.3813309,55.9261377,2736.78218
"2022-03-30 12:29:47",30.3814953,55.9273788,2736.90267
"2022-03-30 12:29:52",30.3816922,55.9286531,2737.02689
"2022-03-30 12:29:57",30.3818877,55.9299313,2737.15145
"2022-03-30 12:30:02",30.3820567,55.9312261,2737.27711
"2022-03-30 12:30:07",30.3822199,55.9325759,2737.4079
"2022-03-30 12:30:12",30.3824009,55.9339296,2737.53934
"2022-03-30 12:30:17",30.3825963,55.9352725,2737.67002
"2022-03-30 12:30:22",30.3827843,55.9366036,2737.79944
"2022-03-30 12:30:27",30.3829595,55.9378824,2737.92369
"2022-03-30 12:30:32",30.3831352,55.9391473,2738.04662
"2022-03-30 12:30:37",30.3833367,55.9404252,2738.17127
"2022-03-30 12:30:42",30.3835253,55.9417252,2738.29777
"2022-03-30 12:30:47",30.3836567,55.9430201,2738.42287
"2022-03-30 12:30:52",30.3836016,55.9442086,2738.53708
"2022-03-30 12:30:57",30.3833302,55.9449967,2738.6185
"2022-03-30 12:31:02",30.3831794,55.9458072,2738.69806
"2022-03-30 12:31:07",30.3833772,55.9465823,2738.77562
"2022-03-30 12:31:12",30.3839456,55.9470874,2738.85528
"2022-03-30 12:31:17",30.3846311,55.9469081,2738.93345
"2022-03-30 12:31:22",30.3850027,55.9460617,2739.02457
"2022-03-30 12:31:27",30.3847821,55.9450345,2739.12614
"2022-03-30 12:31:32",30.3842059,55.9440787,2739.23803
"2022-03-30 12:31:37",30.383762,55.942904,2739.36109
"2022-03-30 12:31:42",30.3835223,55.9415164,2739.49687
"2022-03-30 12:31:47",30.383334,55.9400772,2739.63655
"2022-03-30 12:31:52",30.3831296,55.9386,2739.78011
"2022-03-30 12:31:57",30.3829256,55.9371173,2739.92417
"2022-03-30 12:32:02",30.3827194,55.9356351,2740.06823
"2022-03-30 12:32:07",30.3825118,55.9341196,2740.21548
"2022-03-30 12:32:12",30.3822971,55.9325679,2740.36627
"2022-03-30 12:32:17",30.3820807,55.9310179,2740.51694
"2022-03-30 12:32:22",30.3818618,55.9294811,2740.6664
"2022-03-30 12:32:27",30.3816243,55.9279449,2740.81615
"2022-03-30 12:32:32",30.3813956,55.9263586,2740.97048
"2022-03-30 12:32:37",30.3811936,55.9248,2741.12171
"2022-03-30 12:32:42",30.3810874,55.9233802,2741.25846
"2022-03-30 12:32:47",30.3811699,55.9220653,2741.38497
"2022-03-30 12:32:52",30.3811743,55.9208087,2741.50554
"2022-03-30 12:32:57",30.380961,55.9195444,2741.62916
"2022-03-30 12:33:02",30.3807343,55.9182021,2741.76041
"2022-03-30 12:33:07",30.380544,55.9168131,2741.89536
"2022-03-30 12:33:12",30.3803396,55.9154288,2742.03012
"2022-03-30 12:33:17",30.3800843,55.9141188,2742.159
"2022-03-30 12:33:22",30.3797165,55.9127979,2742.29218
"2022-03-30 12:33:27",30.3796067,55.9113371,2742.43289
"2022-03-30 12:33:32",30.3795362,55.9098423,2742.57654
"2022-03-30 12:33:37",30.3794799,55.9083618,2742.71874
"2022-03-30 12:33:42",30.3794056,55.9068487,2742.86417
"2022-03-30 12:33:47",30.3793592,55.9052735,2743.01541
"2022-03-30 12:33:52",30.3793354,55.9036747,2743.16885
"2022-03-30 12:33:57",30.3793015,55.9021063,2743.3194
"2022-03-30 12:34:02",30.3792285,55.9006476,2743.45961
"2022-03-30 12:34:07",30.379133,55.8991219,2743.60639
"2022-03-30 12:34:12",30.379036,55.8975466,2743.75794
"2022-03-30 12:34:17",30.3789495,55.8959322,2743.91315
"2022-03-30 12:34:22",30.3788678,55.8942911,2744.07089
"2022-03-30 12:34:27",30.3787865,55.8926218,2744.23133
"2022-03-30 12:34:32",30.378691,55.89093,2744.39402
"2022-03-30 12:34:37",30.3785966,55.8892826,2744.55245
"2022-03-30 12:34:42",30.3784833,55.8877163,2744.70328
"2022-03-30 12:34:47",30.378405,55.8861231,2744.85641
"2022-03-30 12:34:52",30.3783314,55.8845182,2745.01063
"2022-03-30 12:34:57",30.3782468,55.8829325,2745.16308
"2022-03-30 12:35:02",30.3781587,55.8813707,2745.31327
"2022-03-30 12:35:07",30.3780676,55.8798162,2745.46278
"2022-03-30 12:35:12",30.3779833,55.8782592,2745.61248
"2022-03-30 12:35:32",30.3776281,55.8719751,2746.21679
"2022-03-30 12:35:22",30.3778203,55.8751571,NULL
"2022-03-30 12:35:27",30.3777259,55.8735785,NULL
"2022-03-30 12:35:17",30.3779053,55.8767219,NULL
"2022-03-30 12:35:37",30.3775376,55.8703778,2746.3704
"2022-03-30 12:35:42",30.3774499,55.8687831,2746.52373
"2022-03-30 12:35:47",30.3773883,55.8672233,2746.67357
"2022-03-30 12:35:52",30.377421,55.865657,2746.82391
"2022-03-30 12:35:57",30.3774721,55.8640881,2746.97457
"2022-03-30 12:36:02",30.3775159,55.8625347,2747.12371
"2022-03-30 12:36:07",30.3775621,55.8610011,2747.27097
"2022-03-30 12:36:12",30.3776111,55.8594763,2747.41739
"2022-03-30 12:36:17",30.3776947,55.8579399,2747.56511
"2022-03-30 12:36:22",30.3777446,55.8564137,2747.71167
"2022-03-30 12:36:27",30.3778039,55.8548534,2747.86154
"2022-03-30 12:36:32",30.3778548,55.8532887,2748.01179
"2022-03-30 12:36:37",30.3779028,55.8517093,2748.16344
"2022-03-30 12:36:42",30.3779514,55.8501072,2748.31728
"2022-03-30 12:36:47",30.377985,55.8484799,2748.47347
"2022-03-30 12:36:52",30.3780332,55.8468187,2748.63297
"2022-03-30 12:36:57",30.3780815,55.8451853,2748.7898
"2022-03-30 12:37:02",30.3781413,55.843616,2748.94054
"2022-03-30 12:37:07",30.3781685,55.8420554,2749.09032
"2022-03-30 12:37:12",30.3782121,55.8404642,2749.24309
"2022-03-30 12:37:17",30.3782601,55.8388355,2749.39947
"2022-03-30 12:37:22",30.3783164,55.8371183,2749.56436
"2022-03-30 12:37:27",30.3783293,55.8353626,2749.73285
"2022-03-30 12:37:32",30.3784126,55.8336421,2749.8982
"2022-03-30 12:37:37",30.3784496,55.8319963,2750.05618
"2022-03-30 12:37:42",30.3785055,55.8303542,2750.21388
"2022-03-30 12:37:47",30.378555,55.8287741,2750.3656
"2022-03-30 12:37:52",30.3786053,55.8272194,2750.51489
"2022-03-30 12:37:57",30.3786406,55.8256431,2750.6662
"2022-03-30 12:38:02",30.3786943,55.8240354,2750.82059
"2022-03-30 12:38:07",30.3787312,55.8224742,2750.97046
"2022-03-30 12:38:12",30.3787533,55.8209229,2751.11934
"2022-03-30 12:38:17",30.3788378,55.8193581,2751.26979
"2022-03-30 12:38:22",30.3789933,55.8178027,2751.42004
"2022-03-30 12:38:27",30.3792256,55.816306,2751.56596
"2022-03-30 12:38:32",30.3795587,55.8148276,2751.71259
"2022-03-30 12:38:37",30.3799861,55.8133656,2751.86071
"2022-03-30 12:38:42",30.3805192,55.8119319,2752.01052
"2022-03-30 12:38:47",30.3811298,55.8105057,2752.1633
"2022-03-30 12:38:52",30.3817539,55.809059,2752.31851
"2022-03-30 12:38:57",30.3823878,55.8075954,2752.47565
"2022-03-30 12:39:02",30.3830017,55.8061251,2752.63239
"2022-03-30 12:39:07",30.3836148,55.8046891,2752.78613
"2022-03-30 12:39:12",30.3842257,55.8032532,2752.93976
"2022-03-30 12:39:17",30.3848275,55.8018299,2753.09185
"2022-03-30 12:39:22",30.3854458,55.8004043,2753.24495
"2022-03-30 12:39:27",30.3860749,55.79897,2753.39934
"2022-03-30 12:39:32",30.3866847,55.7975548,2753.55113
"2022-03-30 12:39:37",30.3873026,55.7961245,2753.70462
"2022-03-30 12:39:42",30.3879274,55.7946556,2753.86176
"2022-03-30 12:39:47",30.388535,55.7932108,2754.01598
"2022-03-30 12:39:52",30.3891365,55.7917753,2754.16911
"2022-03-30 12:39:57",30.3897606,55.79032,2754.32504
"2022-03-30 12:40:02",30.3903918,55.7888312,2754.48421
"2022-03-30 12:40:07",30.3910061,55.7873671,2754.64042
"2022-03-30 12:40:12",30.3916343,55.7858883,2754.79858
"2022-03-30 12:40:17",30.3922595,55.7844114,2754.95642
"2022-03-30 12:40:22",30.3928797,55.7829401,2755.11354
"2022-03-30 12:40:27",30.3934923,55.7815254,2755.26542
"2022-03-30 12:40:32",30.3941956,55.7801592,2755.41806
"2022-03-30 12:40:37",30.3949387,55.778802,2755.57229
"2022-03-30 12:40:42",30.3956571,55.7774084,2755.72806
"2022-03-30 12:40:47",30.3963653,55.7760203,2755.88279
"2022-03-30 12:40:52",30.3970738,55.7746328,2756.03748
"2022-03-30 12:40:57",30.3977651,55.773292,2756.18735
"2022-03-30 12:41:02",30.3984476,55.7719625,2756.33578
"2022-03-30 12:41:07",30.3991375,55.7706108,2756.48646
"2022-03-30 12:41:12",30.399827,55.7692526,2756.63766
"2022-03-30 12:41:17",30.4005204,55.7678914,2756.78933
"2022-03-30 12:41:22",30.4012235,55.766505,2756.94362
"2022-03-30 12:41:27",30.4019345,55.7651114,2757.09895
"2022-03-30 12:41:32",30.4026482,55.7637122,2757.2549
"2022-03-30 12:41:37",30.4033532,55.7622875,2757.41248
"2022-03-30 12:41:42",30.4041035,55.7608435,2757.5742
"2022-03-30 12:41:47",30.4048594,55.7594254,2757.73413
"2022-03-30 12:41:52",30.4055804,55.7580199,2757.89101
"2022-03-30 12:41:57",30.406283,55.7566476,2758.04411
"2022-03-30 12:42:02",30.4069833,55.7552765,2758.19697
"2022-03-30 12:42:07",30.4076812,55.7538703,2758.35261
"2022-03-30 12:42:12",30.4083762,55.7524843,2758.50641
"2022-03-30 12:42:17",30.4090791,55.7511005,2758.66047
"2022-03-30 12:42:22",30.4097488,55.7496892,2758.81499
"2022-03-30 12:42:27",30.4104193,55.748292,2758.96837
"2022-03-30 12:42:32",30.4111009,55.7468834,2759.12331
"2022-03-30 12:42:37",30.4117793,55.7454608,2759.27925
"2022-03-30 12:42:42",30.4124715,55.7440156,2759.43783
"2022-03-30 12:42:47",30.4131722,55.7425401,2759.5994
"2022-03-30 12:42:52",30.4138855,55.74106,2759.76204
"2022-03-30 12:42:57",30.4145879,55.739577,2759.92434
"2022-03-30 12:43:02",30.4152984,55.7380833,2760.08797
